method,yaw_init_error_deg,trial,success,converged,initial_rotation_error_deg,initial_translation_error_m,initial_depth_rel_rmse,stage_rotation_error_deg,rotation_error_deg,translation_error_m,tilt_error_deg,yaw_error_deg,depth_rel_rmse,depth_rel_median,inlier_depth_rel_rmse,inlier_depth_rel_median,cost,nfev
ba_uv_joint,140.0,0,False,False,145.89393184018934,0.28,0.8020967668952655,nan,131.27000798956286,0.28010565188241526,38.68082440713151,128.80549733686786,4.435827546934044,2.2105012487142077,4.280595763153653,2.174815817521522,158758.33528929294,120
ba_polar_plain_joint,140.0,0,False,False,145.89393184018934,0.28,0.8020967668952655,nan,30.188446091023245,0.2805244547185946,24.00695428085824,24.331159290480137,3.853395690939899,1.0188877398217548,3.3538782154462132,0.9877771311978413,58311.896439328935,120
ba_polar_cov_joint,140.0,0,False,False,145.89393184018934,0.28,0.8020967668952655,nan,36.48278877127204,0.2800221286268355,23.99867869749329,33.308617016979944,3.7515438515420927,0.9967326431194097,3.5005239108173076,0.9941570638641508,90345.20219404656,120
ba_polar_staged,140.0,0,False,False,145.89393184018934,0.28,0.8020967668952655,1.9719548767809285,1.8989705163794237,0.27954303160319227,1.9377163988583512,1.6144227091586334,1.5365828193283468,0.12101445523263574,0.49035114430245563,0.11373737190859104,19519.957185853295,118
ba_uv_joint,140.0,1,False,False,140.10215949674495,0.28,0.57839607296478,nan,140.20965937771146,0.28001215450788625,74.98176333007765,110.98155778618259,2.2483786179923007,0.8022149159870489,2.098255806557892,0.8122747770880794,147722.5588657658,120
ba_polar_plain_joint,140.0,1,False,False,140.10215949674495,0.28,0.57839607296478,nan,32.72672193250946,0.2800088339448316,23.99923720371612,26.40075468264606,2.0995976065892523,0.5455568587459798,1.6417801048345986,0.5449433041060457,29956.74568616007,120
ba_polar_cov_joint,140.0,1,False,False,140.10215949674495,0.28,0.57839607296478,nan,171.93926703318928,0.28000522761830704,185.06824529486505,39.230434226317385,1.9317371626597974,0.6017146196282392,1.4436724854284764,0.5991038890944613,200622.49121197005,120
ba_polar_staged,140.0,1,False,True,140.10215949674495,0.28,0.57839607296478,1.450815567177965,1.4579514274043979,0.27962561195308716,1.2700902357473025,0.5451885421331281,1.4639471517151854,0.10629773649175783,0.21246834743569917,0.102609372709358,17824.077346275648,117
ba_uv_joint,140.0,2,False,False,140.96660946813694,0.28,0.6056791268737504,nan,139.9778603795173,0.2799844798754161,49.802248388002,139.99770062847853,3.786713989843625,0.7891675032059331,3.3182280407787816,0.7859965332720128,213602.54458803375,120
ba_polar_plain_joint,140.0,2,False,False,140.96660946813694,0.28,0.6056791268737504,nan,140.95898772855466,0.68151411296792,27.54042437336458,139.9921981132951,3.0551937350224154,0.6509782995441119,2.788268426891258,0.61517855509639,58572.297303797335,120
ba_polar_cov_joint,140.0,2,False,False,140.96660946813694,0.28,0.6056791268737504,nan,140.9572881226399,0.5586278423803915,24.000396194995382,139.99043226564373,2.688395221826033,0.7206000699076618,2.254832327308736,0.7125903901631992,165446.04443202252,120
ba_polar_staged,140.0,2,False,False,140.96660946813694,0.28,0.6056791268737504,3.1841229347832325,3.1332095042305155,0.2798413715846619,3.0865756695572037,0.977604421446663,1.4564911212160938,0.13189186772366474,0.21598255832233818,0.11933661663184619,20816.878157844003,117
ba_uv_joint,140.0,3,False,False,145.43801824331302,0.28,0.5583654320508219,nan,145.42622388920768,0.2800655267922618,50.34127831522752,139.99245222437995,4.442145986413016,0.8514407753246329,4.061883993480941,0.8178339647434896,271333.3593113397,120
ba_polar_plain_joint,140.0,3,False,False,145.43801824331302,0.28,0.5583654320508219,nan,121.04595339914023,0.28000573232345366,28.87231313438511,120.28420173224569,3.421705729327769,0.690823855285524,3.21146713768677,0.6930033906755867,50487.80940329123,120
ba_polar_cov_joint,140.0,3,False,False,145.43801824331302,0.28,0.5583654320508219,nan,164.56627667401557,0.27999261052783014,193.12004260419806,164.90411088203146,3.6932338738491786,0.8639269659335209,3.518181178462241,0.86988135524057,269203.07506348065,120
ba_polar_staged,140.0,3,False,True,145.43801824331302,0.28,0.5583654320508219,2.325362809590502,2.3230284930331977,0.28002768928209243,2.32216294361958,0.5236439272243288,1.475602684896613,0.17218182893490713,0.3222776098179984,0.15295172414439734,18489.280620514874,110
ba_uv_joint,140.0,4,False,False,138.00439865927277,0.28,0.6098273574440353,nan,79.91826821569717,0.2802333522506521,29.27227574110022,76.18682068766833,4.47319525561972,0.934556007145606,3.994328778634608,0.9253451565723905,145325.57802478154,120
ba_polar_plain_joint,140.0,4,False,False,138.00439865927277,0.28,0.6098273574440353,nan,39.42404530014627,0.280011799106808,17.26837505421723,37.006075472241456,1.9561755868359085,0.5370374435805393,1.3997703570177935,0.5311183723457388,28669.94134191225,120
ba_polar_cov_joint,140.0,4,False,False,138.00439865927277,0.28,0.6098273574440353,nan,31.87301064931298,0.28000179196982256,26.13245529398446,25.47335438708991,2.578338873998995,0.6290526658373086,2.172261253587517,0.6277862743726064,80529.64430407599,120
ba_polar_staged,140.0,4,False,True,138.00439865927277,0.28,0.6098273574440353,1.3167829068159793,1.386403132693141,0.27835300153466536,1.1525218272730875,0.9014480779792574,1.4816928737586863,0.1616985325123934,0.33523436128120193,0.15860831274546816,18796.557860691653,119
ba_uv_joint,140.0,5,False,False,145.81797077482395,0.2800000000000001,0.5829518015155438,nan,145.8181692332994,0.27998861641707495,45.6565306556575,140.00132813973124,5.29658983906971,3.0751541031969065,5.04041758515977,3.091579591914602,230682.04229989316,120
ba_polar_plain_joint,140.0,5,False,False,145.81797077482395,0.2800000000000001,0.5829518015155438,nan,62.112459130647714,0.28001708628089955,24.652279884637586,62.98921751744455,1.7603098387914249,0.5714202772382705,1.0939258421842664,0.5633622947716848,42873.58655231271,120
ba_polar_cov_joint,140.0,5,False,False,145.81797077482395,0.2800000000000001,0.5829518015155438,nan,173.79354544291937,0.2800865084041181,165.50348172787793,41.087136987048225,2.2570196827701117,0.8503506243065333,2.316321730561179,0.8526748384466334,194882.00107716184,120
ba_polar_staged,140.0,5,False,True,145.81797077482395,0.2800000000000001,0.5829518015155438,1.7180923759720048,1.7191420542317717,0.27984949078141014,1.5798185222110441,0.41867344071150825,1.6206870459992455,0.11244277444934508,0.39410770786033744,0.10758245928846107,18929.632706535656,114
ba_uv_joint,170.0,0,False,False,174.39445323650318,0.28,0.5120804127533608,nan,163.45723969680608,1.1910858813243315,23.989211684458585,169.98577914140216,5.586647886648552,3.6746955587286436,5.0472003969199095,3.6122644399668147,232546.48492463247,120
ba_polar_plain_joint,170.0,0,False,False,174.39445323650318,0.28,0.5120804127533608,nan,109.97913386410487,0.9859404677877077,23.973766380671663,110.04371882700548,2.9365297414455194,0.6511569982508275,2.638081014666996,0.6547699762881265,53477.66210888817,120
ba_polar_cov_joint,170.0,0,False,False,174.39445323650318,0.28,0.5120804127533608,nan,120.79144679184172,4.3581425438744725,155.42682794978182,51.82556977757545,5.40845893464902,3.7767296428574024,5.116394248354737,3.6783237663365203,282221.33191035694,120
ba_polar_staged,170.0,0,False,True,174.39445323650318,0.28,0.5120804127533608,1.654723027113635,1.5328663959446693,0.2800354225524494,1.5400713310844405,0.9033619583482955,1.4609543882149394,0.13911323982520363,0.2618510323544363,0.13422250230911778,18788.744645520033,111
ba_uv_joint,170.0,1,False,False,170.2230160364238,0.27999999999999997,0.7417808885081462,nan,170.21936447848287,1.1140256319473,33.567790831293046,169.99635122540792,4.052397532095392,1.3081407541614207,3.8703683007704925,1.2585561464956967,185670.71003931452,120
ba_polar_plain_joint,170.0,1,False,False,170.2230160364238,0.27999999999999997,0.7417808885081462,nan,170.21279132127094,0.8768523041809908,24.000166625164734,169.98952343055822,4.2281603158799195,0.8353867324670855,3.973884561714653,0.8313488197073228,47686.98909576122,120
ba_polar_cov_joint,170.0,1,False,False,170.2230160364238,0.27999999999999997,0.7417808885081462,nan,173.1321709098065,3.6659285310273946,124.06093518316588,99.962409647963,3.6093147920547723,0.8126504095959797,3.1951958089416026,0.810428954630845,248206.2313125037,120
ba_polar_staged,170.0,1,False,True,170.2230160364238,0.27999999999999997,0.7417808885081462,2.343424153926593,2.3403901239935694,0.27990109152920456,2.143651938060613,0.9710183840768993,1.5983542820535803,0.16506995416458123,0.2873640341487685,0.15821946865217842,18901.696423949805,115
ba_uv_joint,170.0,2,False,False,171.46017735309087,0.28,0.6019761774060818,nan,171.46116955669342,0.28073067064639307,35.1013628299712,170.0053462920532,4.355126554420575,0.9123868155910269,4.201584444983862,0.9146715230072975,196482.11884073925,120
ba_polar_plain_joint,170.0,2,False,False,171.46017735309087,0.28,0.6019761774060818,nan,49.84356073324701,0.2800362225179157,30.546701591022767,42.80498084114902,2.5110499789788037,0.6537182003554534,2.1378019316271026,0.6257904636626793,40802.15437860382,120
ba_polar_cov_joint,170.0,2,False,False,171.46017735309087,0.28,0.6019761774060818,nan,151.5432097761861,0.27999665356617376,194.68372234921523,72.65181903872467,1.6996850634926084,0.8328849929885406,1.7415648531835461,0.8334597193126148,187516.37212819365,120
ba_polar_staged,170.0,2,False,True,171.46017735309087,0.28,0.6019761774060818,2.1892375805866555,2.1952439741947365,0.27988831801123104,1.4399902050054845,1.4843018829633077,1.4910883072051258,0.15390211903264076,0.36085969489109804,0.15284002528185367,19910.251888101127,117
ba_uv_joint,170.0,3,False,False,170.9154504159743,0.2800000000000001,0.5813653677648489,nan,170.91519255834325,1.2063389203393713,42.63515347030855,172.6656703762093,4.497275290681518,0.8910514036615471,4.225962184898457,0.8896810720703195,201371.31602475842,120
ba_polar_plain_joint,170.0,3,False,False,170.9154504159743,0.2800000000000001,0.5813653677648489,nan,169.96360856137795,0.2799996769523233,24.012326554667915,170.0006378507502,3.1656660742259306,0.7663612555491076,3.22393752397097,0.7806498941344053,49305.40037266623,120
ba_polar_cov_joint,170.0,3,False,False,170.9154504159743,0.2800000000000001,0.5813653677648489,nan,169.96117241340121,0.2800019001033764,24.028891374572744,169.99827732919363,4.746463079802242,1.0072189281413553,4.380957413149819,1.0564253200101346,186834.43159606223,120
ba_polar_staged,170.0,3,False,True,170.9154504159743,0.2800000000000001,0.5813653677648489,1.307270090929223,1.303531429679327,0.2799138447368168,1.2318815733356339,0.4453490308445586,1.4730000974673108,0.12661580317362986,0.2821984296771981,0.12344132568062224,17940.134258862436,119
ba_uv_joint,170.0,4,False,False,170.5502792418554,0.28,0.9225876220018223,nan,170.11482681372857,0.28007597773954196,28.37037288364869,169.9936761961355,5.043152053535399,2.8333124799458957,4.995580184938226,2.9099041475848044,188652.30907460357,120
ba_polar_plain_joint,170.0,4,False,False,170.5502792418554,0.28,0.9225876220018223,nan,61.318670703606415,0.2800042607235389,24.000004083279656,58.975054951484616,2.0967297140523047,0.6653319234360975,1.6874053742019577,0.6458873202370625,26900.477231738187,120
ba_polar_cov_joint,170.0,4,False,False,170.5502792418554,0.28,0.9225876220018223,nan,145.8140555026333,0.28004206787798863,63.44724200831576,130.8826329613244,2.912295772093473,0.5955575937256996,2.837209163559865,0.5910646424543383,193808.15431911114,120
ba_polar_staged,170.0,4,False,False,170.5502792418554,0.28,0.9225876220018223,4.937919699397498,4.9258683860074965,0.2800258157787742,4.816852515708078,1.0611273482897583,1.4548221751720203,0.13828979034064012,0.24265051148969422,0.13371885914227855,20816.540397266694,124
ba_uv_joint,170.0,5,False,False,170.62152872712886,0.2800000000000001,0.6553676602768966,nan,170.6247134524782,0.28018012971297673,24.000693170398325,170.00358066750763,6.248781109111599,4.095679710528433,5.790726158126418,4.059928652837012,222470.8474049376,120
ba_polar_plain_joint,170.0,5,False,False,170.62152872712886,0.2800000000000001,0.6553676602768966,nan,88.76834941540129,0.28001498348354936,24.011873272722184,91.15574726486422,3.100977591624704,0.6660099378688037,2.8419903121428844,0.6649070937391961,45099.40787326911,120
ba_polar_cov_joint,170.0,5,False,False,170.62152872712886,0.2800000000000001,0.6553676602768966,nan,49.40007157205924,0.28000251483338245,24.022335663307263,48.68135239735982,2.094200593640255,0.5242168946162489,1.600200858188202,0.5252151174561531,92254.96500147886,120
ba_polar_staged,170.0,5,False,False,170.62152872712886,0.2800000000000001,0.6553676602768966,1.9415893599757195,1.923220955766062,0.27959531102903407,1.7209777132980841,1.0659735792628304,1.5098511395640721,0.15793751072178935,0.4501624416382128,0.15114730852129038,18785.54942000926,119
